bucketized_user_age,movie_genres,movie_id,movie_title,raw_user_age,timestamp,user_gender,user_id,user_occupation_label,user_occupation_text,user_rating,user_zip_code
25.0,2,862,Toy Story,33.0,877019411,True,148,18,engineer,4.0,97006
25.0,4,10218,Swingers,30.0,885682370,True,526,14,marketing,2.0,97124
25.0,0,679,Aliens,30.0,878856148,True,447,2,administrator,4.0,55113
35.0,4,8197,Midnight in the Garden of Good and Evil,41.0,882821705,True,29,12,programmer,4.0,94043
1.0,4,137,Groundhog Day,17.0,884493899,True,700,17,student,3.0,76309
35.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,39.0,877907834,True,568,0,educator,5.0,01915
18.0,7,55306,Ulee's Gold,18.0,882607325,True,592,17,student,5.0,97520
25.0,7,4584,Sense and Sensibility,27.0,884461774,True,790,18,technician,4.0,80913
45.0,7,9294,Phenomenon,48.0,884287731,True,168,11,other,4.0,80127
18.0,0,1637,Speed,18.0,890024876,False,588,17,student,4.0,93063
18.0,0,579,Jaws 2,19.0,883874518,False,541,17,student,3.0,84302
25.0,7,76,Before Sunrise,29.0,889502823,True,299,4,doctor,4.0,63108
25.0,2,862,Toy Story,33.0,879365748,True,605,18,engineer,4.0,33716
35.0,5,9366,Donnie Brasco,37.0,883982002,False,719,11,other,3.0,V0R2H
45.0,7,1585,It's a Wonderful Life,46.0,874873615,True,506,12,programmer,5.0,03869
45.0,0,1573,Die Hard 2,46.0,891561806,True,830,12,programmer,5.0,53066
18.0,7,9504,Glengarry Glen Ross,23.0,885808904,True,561,18,engineer,3.0,60005
18.0,0,36955,True Lies,18.0,890023557,False,588,17,student,3.0,93063
56.0,2,408,Snow White and the Seven Dwarfs,60.0,892333573,True,234,13,retired,5.0,94702
25.0,0,280,Terminator 2: Judgment Day,29.0,878090254,True,250,6,executive,2.0,95110
25.0,4,522,Ed Wood,26.0,889493576,True,663,11,other,4.0,19341
25.0,0,9208,Broken Arrow,25.0,883709607,True,727,17,student,2.0,78741
25.0,4,11543,Kingpin,33.0,877453103,True,543,15,scientist,3.0,95123
45.0,19,33,Unforgiven,49.0,888204260,True,59,0,educator,4.0,08403
25.0,0,11228,Daylight,26.0,878963276,True,181,6,executive,2.0,21218
18.0,5,769,GoodFellas,22.0,889070109,True,217,11,other,2.0,11727
25.0,7,1024,Heavenly Creatures,25.0,882592523,True,622,12,programmer,2.0,14850
1.0,4,9304,Multiplicity,15.0,877136424,True,101,17,student,2.0,05146
35.0,2,862,Toy Story,35.0,880044251,True,378,17,student,4.0,02859
56.0,7,26748,Lone Star,56.0,879435855,False,558,21,writer,4.0,63132
35.0,7,687,Dead Man Walking,40.0,891542942,False,27,10,librarian,4.0,30030
45.0,0,9619,Dante's Peak,48.0,891282644,False,942,10,librarian,3.0,78209
25.0,0,954,Mission: Impossible,32.0,875644795,True,92,5,entertainment,2.0,80525
35.0,7,1585,It's a Wonderful Life,40.0,884128904,True,200,12,programmer,5.0,93402
50.0,0,9772,Air Force One,50.0,891031477,True,915,5,entertainment,3.0,60614
18.0,7,2255,Chasing Amy,21.0,891497854,False,782,1,artist,3.0,33205
45.0,7,28,Apocalypse Now,48.0,880036579,False,72,2,administrator,4.0,73034
18.0,4,762,Monty Python and the Holy Grail,19.0,879467223,True,303,17,student,5.0,14853
35.0,0,679,Aliens,37.0,892841255,False,911,21,writer,4.0,53210
45.0,1,581,Dances with Wolves,49.0,891220019,True,163,2,administrator,4.0,97212
25.0,0,9772,Air Force One,30.0,888555792,True,774,17,student,2.0,80027
35.0,0,89,Indiana Jones and the Last Crusade,38.0,879524419,False,151,2,administrator,4.0,48103
25.0,7,17182,Eye for an Eye,28.0,884991581,False,345,10,librarian,3.0,94143
25.0,4,1624,Liar Liar,32.0,893264220,True,189,1,artist,5.0,95014
25.0,7,183894,Emma,31.0,879438028,False,895,10,librarian,4.0,32301
35.0,7,1640,Crash,40.0,885412251,True,19,10,librarian,4.0,02138
35.0,4,3078,It Happened One Night,40.0,875658794,True,398,11,other,5.0,60008
56.0,4,13,Forrest Gump,66.0,879460213,True,211,14,salesman,3.0,32605
25.0,0,607,Men in Black,33.0,878870846,True,213,6,executive,4.0,55345
25.0,5,2088,Romeo Is Bleeding,28.0,874854217,True,933,17,student,3.0,48105
25.0,0,578,Jaws,30.0,881108093,True,42,2,administrator,4.0,17870
25.0,7,31174,Richard III,28.0,883865391,True,500,2,administrator,3.0,94305
18.0,10,133805,Carrie,18.0,889783453,True,368,17,student,1.0,92113
35.0,7,396152,Restoration,44.0,878882319,True,699,11,other,3.0,96754
45.0,7,783,Gandhi,49.0,888204553,True,59,0,educator,5.0,08403
25.0,0,578,Jaws,34.0,886374473,True,288,14,marketing,4.0,23226
45.0,0,1892,Return of the Jedi,48.0,884287298,True,168,11,other,4.0,80127
18.0,7,10705,Henry V,23.0,886322966,True,305,12,programmer,3.0,94086
35.0,0,9360,Anaconda,44.0,890117465,False,236,21,writer,2.0,53214
25.0,7,9294,Phenomenon,26.0,888467666,True,757,17,student,2.0,55104
35.0,7,396152,Restoration,35.0,880044609,True,378,17,student,4.0,02859
35.0,0,954,Mission: Impossible,44.0,880313662,True,666,2,administrator,2.0,61820
56.0,0,11967,Young Guns,57.0,891353766,True,7,2,administrator,3.0,91344
25.0,0,1637,Speed,30.0,885715889,False,885,11,other,4.0,95316
25.0,4,2293,Mallrats,26.0,891721078,True,94,17,student,2.0,71457
25.0,0,1572,Die Hard: With a Vengeance,31.0,890181186,True,653,6,executive,3.0,55105
25.0,7,9390,Jerry Maguire,26.0,880659482,True,771,17,student,5.0,15232
35.0,0,710,GoldenEye,35.0,875351530,True,738,18,technician,3.0,95403
25.0,3,9598,Babe,33.0,879989217,True,243,0,educator,5.0,60201
45.0,0,642,Butch Cassidy and the Sundance Kid,49.0,879439860,False,321,0,educator,5.0,55413
25.0,15,9348,Species,27.0,881696124,False,805,11,other,3.0,20009
18.0,10,4232,Scream,20.0,880130467,True,177,12,programmer,5.0,19104
25.0,10,4232,Scream,26.0,878961173,True,181,6,executive,4.0,21218
18.0,7,2255,Chasing Amy,24.0,884642133,True,717,18,technician,5.0,84105
25.0,6,14275,Hoop Dreams,33.0,878848015,True,749,11,other,3.0,80919
25.0,0,11,Star Wars,33.0,887761865,False,879,2,administrator,4.0,55337
25.0,7,4995,Boogie Nights,29.0,886958715,True,9,17,student,4.0,01002
18.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,19.0,884047153,False,541,17,student,5.0,84302
35.0,7,510,One Flew Over the Cuckoo's Nest,44.0,884181969,True,298,6,executive,5.0,01581
25.0,2,862,Toy Story,32.0,885478218,True,380,18,engineer,4.0,55117
25.0,7,62,2001: A Space Odyssey,27.0,881698095,False,805,11,other,4.0,20009
35.0,4,9571,Dazed and Confused,35.0,879447523,True,843,10,librarian,2.0,44212
25.0,0,9665,Glory,27.0,884305185,True,58,12,programmer,4.0,52246
18.0,7,1024,Heavenly Creatures,22.0,879270313,True,870,17,student,4.0,65203
25.0,4,13,Forrest Gump,25.0,879572600,True,249,17,student,5.0,84103
25.0,10,133805,Carrie,25.0,876869445,False,372,17,student,5.0,66046
45.0,5,9366,Donnie Brasco,48.0,876769530,True,937,0,educator,4.0,98072
25.0,15,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,30.0,892836422,True,125,9,lawyer,3.0,22202
50.0,0,4421,G.I. Jane,50.0,879788343,True,82,12,programmer,2.0,22902
35.0,4,703,Annie Hall,39.0,879443032,True,804,0,educator,4.0,61820
25.0,4,1624,Liar Liar,31.0,883757726,True,724,6,executive,4.0,40243
18.0,0,9772,Air Force One,21.0,875245985,False,24,1,artist,4.0,94533
25.0,0,563,Starship Troopers,26.0,892718796,False,708,8,homemaker,1.0,96349
18.0,7,9819,Marvin's Room,20.0,878879237,False,416,17,student,4.0,92626
56.0,1,10204,Around the World in 80 Days,61.0,891195604,True,934,18,engineer,4.0,22902
35.0,4,10765,Private Benjamin,40.0,880475807,True,290,18,engineer,2.0,93550
35.0,9,1598,Cape Fear,36.0,886031505,True,537,18,engineer,3.0,22902
45.0,4,9614,Happy Gilmore,48.0,886985695,True,576,6,executive,3.0,98281
25.0,0,765,Evil Dead II,27.0,879648478,False,417,11,other,4.0,48103
56.0,7,3595,Ransom,58.0,879443321,True,728,6,executive,4.0,94306
18.0,0,1892,Return of the Jedi,21.0,891956154,True,603,12,programmer,5.0,47905
25.0,4,10765,Private Benjamin,30.0,887770403,False,436,2,administrator,3.0,17345
18.0,7,12498,Sling Blade,19.0,887746119,True,393,17,student,4.0,83686
18.0,0,714,Tomorrow Never Dies,20.0,884623756,True,130,11,none,5.0,60115
18.0,2,812,Aladdin,19.0,885253266,True,521,17,student,3.0,02146
25.0,7,8818,Evita,33.0,886484413,True,387,5,entertainment,1.0,37412
45.0,5,9366,Donnie Brasco,46.0,879035387,True,227,6,executive,5.0,60659
25.0,0,9331,Clear and Present Danger,32.0,891548866,True,334,10,librarian,3.0,30002
18.0,0,10336,Spawn,23.0,885775857,False,240,0,educator,2.0,20784
45.0,7,183894,Emma,45.0,879435524,True,906,10,librarian,4.0,70124
18.0,4,577,To Die For,24.0,877147726,False,721,5,entertainment,2.0,11238
45.0,4,703,Annie Hall,48.0,891283069,False,942,10,librarian,4.0,78209
18.0,10,4232,Scream,19.0,874805453,True,291,17,student,5.0,44106
25.0,4,1624,Liar Liar,26.0,875242281,True,703,0,educator,2.0,49512
18.0,7,8963,Crimson Tide,20.0,881650825,True,566,17,student,3.0,14627
18.0,0,755,From Dusk Till Dawn,23.0,888068651,False,49,17,student,2.0,76111
18.0,7,424,Schindler's List,20.0,888540484,True,773,17,student,4.0,55414
56.0,7,207,Dead Poets Society,58.0,891251038,True,932,0,educator,4.0,06437
18.0,0,33542,Rumble in the Bronx,24.0,880177266,True,889,18,technician,4.0,78704
18.0,0,8831,Timecop,18.0,888206339,True,453,17,student,1.0,06333
18.0,7,2255,Chasing Amy,20.0,880124306,True,117,17,student,5.0,16125
25.0,10,4232,Scream,30.0,889813994,False,344,10,librarian,4.0,94117
45.0,0,9665,Glory,46.0,891561737,True,830,12,programmer,4.0,53066
50.0,5,184,Jackie Brown,50.0,888474713,False,655,4,healthcare,4.0,60657
18.0,4,2292,Clerks,23.0,885809025,True,561,18,engineer,3.0,60005
18.0,0,8834,Conspiracy Theory,21.0,880937258,True,928,17,student,3.0,55408
35.0,0,9208,Broken Arrow,42.0,883349158,True,718,18,technician,4.0,64118
50.0,7,28,Apocalypse Now,51.0,887924028,True,474,6,executive,5.0,93711
50.0,7,687,Dead Man Walking,51.0,885847738,True,271,18,engineer,4.0,22932
35.0,0,714,Tomorrow Never Dies,42.0,891369001,True,650,18,engineer,2.0,83814
18.0,7,627,Trainspotting,22.0,883348080,True,501,17,student,5.0,10025
35.0,0,607,Men in Black,37.0,875184963,True,337,15,scientist,3.0,10522
25.0,0,9208,Broken Arrow,30.0,879993489,True,897,11,other,4.0,33484
25.0,4,9304,Multiplicity,25.0,892911290,True,56,10,librarian,4.0,46260
35.0,4,703,Annie Hall,43.0,884199624,False,296,2,administrator,5.0,16803
1.0,0,9823,Mortal Kombat: Annihilation,17.0,883799608,True,621,17,student,1.0,60402
35.0,4,788,Mrs. Doubtfire,41.0,879876327,True,326,2,administrator,4.0,15235
25.0,0,9208,Broken Arrow,30.0,891626000,True,190,2,administrator,3.0,95938
18.0,4,4380,Shall We Dance?,18.0,882607955,True,592,17,student,5.0,97520
25.0,7,9390,Jerry Maguire,27.0,881450112,True,484,17,student,3.0,21208
18.0,4,1587,What's Eating Gilbert Grape,18.0,886132172,False,642,17,student,4.0,95521
25.0,7,9390,Jerry Maguire,34.0,874949086,True,346,11,other,4.0,76059
25.0,0,563,Starship Troopers,27.0,882384844,True,806,14,marketing,3.0,11217
35.0,10,10331,Night of the Living Dead,35.0,879879807,True,882,18,engineer,4.0,40503
18.0,7,26748,Lone Star,18.0,882607986,True,592,17,student,5.0,97520
35.0,7,9390,Jerry Maguire,35.0,876544690,False,330,0,educator,4.0,33884
25.0,7,510,One Flew Over the Cuckoo's Nest,27.0,883947960,True,846,9,lawyer,4.0,47130
35.0,4,788,Mrs. Doubtfire,38.0,879528692,False,151,2,administrator,2.0,48103
18.0,3,771,Home Alone,23.0,877756890,True,336,14,salesman,3.0,42101
18.0,0,9268,Eraser,19.0,884476302,True,521,17,student,2.0,02146
25.0,0,8413,Event Horizon,27.0,881037229,True,913,17,student,1.0,76201
50.0,0,744,Top Gun,50.0,880134477,True,158,0,educator,2.0,27606
25.0,7,11780,Rob Roy,27.0,881696759,False,805,11,other,3.0,20009
25.0,0,329,Jurassic Park,30.0,886515472,False,174,2,administrator,1.0,52302
18.0,7,686,Contact,24.0,879966299,False,128,14,marketing,2.0,20009
50.0,7,62,2001: A Space Odyssey,51.0,879216567,False,65,0,educator,4.0,48118
25.0,7,595,To Kill a Mockingbird,29.0,876338966,True,407,18,engineer,4.0,03261
18.0,0,607,Men in Black,19.0,884476035,True,521,17,student,3.0,02146
25.0,2,150689,Cinderella,27.0,887864588,False,654,17,student,4.0,78739
18.0,4,9304,Multiplicity,19.0,874834165,True,291,17,student,2.0,44106
25.0,1,294272,Pete's Dragon,31.0,891451705,False,269,10,librarian,2.0,43201
25.0,0,85,Raiders of the Lost Ark,34.0,883354940,True,571,1,artist,4.0,01945
45.0,4,703,Annie Hall,48.0,881107310,True,409,2,administrator,5.0,98225
18.0,7,2255,Chasing Amy,23.0,888518659,True,682,12,programmer,5.0,55128
45.0,19,288,High Noon,46.0,887040302,True,848,18,engineer,3.0,02146
18.0,0,2661,Batman,22.0,879994513,False,711,17,student,4.0,15203
25.0,4,13498,Man of the House,29.0,881060550,True,222,12,programmer,1.0,27502
18.0,7,686,Contact,23.0,888065895,False,49,17,student,2.0,76111
25.0,7,3595,Ransom,26.0,891198312,True,660,17,student,2.0,77380
25.0,4,114,Pretty Woman,25.0,882671554,True,622,12,programmer,2.0,14850
18.0,4,11543,Kingpin,24.0,886833099,True,936,11,other,3.0,32789
45.0,7,261,Cat on a Hot Tin Roof,49.0,879376487,True,237,2,administrator,2.0,63146
1.0,0,9607,Super Mario Bros.,17.0,874964605,True,621,17,student,2.0,60402
18.0,4,11363,She's the One,20.0,877886221,False,314,17,student,4.0,08043
18.0,5,2142,Cop Land,24.0,892002352,True,4,18,technician,5.0,43537
35.0,1,581,Dances with Wolves,40.0,880308690,True,83,11,other,4.0,44133
35.0,0,193,Star Trek: Generations,42.0,891383735,True,650,18,engineer,2.0,83814
18.0,5,769,GoodFellas,20.0,880130684,True,177,12,programmer,5.0,19104
35.0,4,25066,Tales from the Hood,41.0,879877470,True,326,2,administrator,3.0,15235
25.0,4,137,Groundhog Day,29.0,889501325,True,299,4,doctor,4.0,63108
25.0,5,500,Reservoir Dogs,29.0,882813574,False,854,17,student,3.0,55408
35.0,1,184315,Hercules,39.0,877879206,True,207,14,marketing,3.0,92037
25.0,1,2300,Space Jam,29.0,889501620,True,299,4,doctor,3.0,63108
25.0,5,9303,Bound,27.0,884984009,True,905,11,other,4.0,30350
45.0,5,680,Pulp Fiction,48.0,880037702,False,72,2,administrator,5.0,73034
35.0,4,639,When Harry Met Sally...,38.0,877665357,True,233,18,engineer,5.0,98682
1.0,0,9416,Money Talks,17.0,890757886,False,341,17,student,4.0,44405
45.0,5,819,Sleepers,47.0,879877709,True,87,2,administrator,4.0,89503
50.0,0,36955,True Lies,50.0,880134445,True,158,0,educator,3.0,27606
35.0,0,664,Twister,35.0,882395166,False,450,0,educator,3.0,11758
35.0,7,628,Interview with the Vampire,38.0,888803052,True,102,12,programmer,3.0,30220
25.0,0,199,Star Trek: First Contact,25.0,878887925,True,22,21,writer,4.0,40206
35.0,7,10802,Showgirls,38.0,876374419,True,233,18,engineer,4.0,98682
18.0,0,174,Star Trek VI: The Undiscovered Country,22.0,883531279,True,487,18,engineer,3.0,92121
25.0,0,954,Mission: Impossible,27.0,892242047,True,58,12,programmer,2.0,52246
35.0,0,766,Army of Darkness,39.0,883668352,True,604,0,educator,3.0,11787
25.0,7,10684,Courage Under Fire,26.0,880261254,False,939,17,student,5.0,33319
25.0,7,26748,Lone Star,30.0,886514168,False,174,2,administrator,5.0,52302
56.0,7,11831,Amistad,59.0,883681723,False,131,2,administrator,5.0,15237
25.0,4,9716,Everyone Says I Love You,27.0,881001538,False,437,11,other,5.0,20009
25.0,7,627,Trainspotting,31.0,881170252,True,115,18,engineer,5.0,17110
45.0,2,150689,Cinderella,49.0,888205188,True,59,0,educator,2.0,08403
18.0,7,687,Dead Man Walking,23.0,880485766,False,159,17,student,3.0,55346
56.0,12,872,Singin' in the Rain,61.0,891191778,True,934,18,engineer,4.0,22902
18.0,2,812,Aladdin,19.0,879484480,True,303,17,student,5.0,14853
35.0,12,872,Singin' in the Rain,36.0,886607912,True,892,11,other,4.0,45243
25.0,7,9390,Jerry Maguire,32.0,874775038,True,119,12,programmer,5.0,67401
35.0,10,539,Psycho,39.0,891204356,True,840,1,artist,5.0,55406
25.0,4,4380,Shall We Dance?,29.0,877877434,True,299,4,doctor,5.0,63108
25.0,7,8818,Evita,27.0,876244991,False,764,0,educator,5.0,62903
35.0,3,771,Home Alone,35.0,891036423,True,339,9,lawyer,2.0,37901
25.0,4,11446,Welcome to the Dollhouse,31.0,879821065,True,315,0,educator,5.0,18301
50.0,0,11,Star Wars,51.0,879217689,False,65,0,educator,5.0,48118
18.0,0,329,Jurassic Park,19.0,883871562,False,541,17,student,3.0,84302
18.0,0,954,Mission: Impossible,18.0,885606946,False,642,17,student,3.0,95521
35.0,6,14275,Hoop Dreams,38.0,877663184,True,233,18,engineer,5.0,98682
18.0,4,1909,Don Juan DeMarco,21.0,875965171,True,715,18,technician,2.0,91206
50.0,16,1598,Cape Fear,51.0,887927588,True,474,6,executive,4.0,93711
35.0,0,1892,Return of the Jedi,37.0,879785916,True,403,11,other,4.0,06811
25.0,0,2320,Executive Decision,28.0,880604642,True,244,18,technician,2.0,80525
25.0,0,710,GoldenEye,27.0,891195391,True,484,17,student,4.0,21208
45.0,0,9331,Clear and Present Danger,47.0,882397502,True,13,0,educator,5.0,29206
45.0,4,3078,It Happened One Night,45.0,879617663,False,535,0,educator,4.0,80302
18.0,0,33542,Rumble in the Bronx,24.0,884642297,True,717,18,technician,2.0,84105
56.0,3,433,Mary Poppins,60.0,875729907,True,694,12,programmer,4.0,06365
25.0,4,712,Four Weddings and a Funeral,27.0,883949156,True,846,9,lawyer,4.0,47130
35.0,7,595,To Kill a Mockingbird,36.0,879795375,False,716,2,administrator,5.0,44265
35.0,9,1598,Cape Fear,43.0,875483050,False,693,4,healthcare,4.0,85210
35.0,4,639,When Harry Met Sally...,44.0,880139642,True,666,2,administrator,3.0,61820
25.0,7,9800,Philadelphia,29.0,875981275,False,43,10,librarian,4.0,20854
25.0,5,9303,Bound,33.0,879455905,True,527,10,librarian,2.0,12180
25.0,16,5,Four Rooms,28.0,883865786,True,500,2,administrator,4.0,94305
25.0,19,33,Unforgiven,27.0,880347831,True,545,18,technician,4.0,08052
35.0,5,680,Pulp Fiction,35.0,879443174,True,843,10,librarian,3.0,44212
35.0,7,9587,Little Women,41.0,891299207,True,263,12,programmer,4.0,55346
35.0,1,184315,Hercules,44.0,884125629,True,298,6,executive,4.0,01581
25.0,7,389,12 Angry Men,26.0,882826395,True,178,11,other,4.0,49512
35.0,7,782,Gattaca,40.0,891218251,True,842,21,writer,5.0,93055
25.0,4,9879,Striptease,26.0,885667678,False,630,4,healthcare,4.0,55408
45.0,6,14275,Hoop Dreams,45.0,888549879,True,232,15,scientist,5.0,99709
25.0,7,28,Apocalypse Now,30.0,879991007,True,897,11,other,5.0,33484
25.0,0,563,Starship Troopers,29.0,881523787,False,668,21,writer,4.0,10016
35.0,0,85,Raiders of the Lost Ark,44.0,890116539,False,236,21,writer,3.0,53214
25.0,7,76,Before Sunrise,30.0,889814195,False,344,10,librarian,4.0,94117
18.0,4,105,Back to the Future,24.0,880078958,True,867,15,scientist,4.0,92507
25.0,19,33,Unforgiven,27.0,884114471,True,201,21,writer,5.0,E2A4H
18.0,7,12498,Sling Blade,24.0,879966839,False,128,14,marketing,5.0,20009
50.0,0,642,Butch Cassidy and the Sundance Kid,50.0,880866103,False,878,0,educator,4.0,98027
50.0,0,4421,G.I. Jane,51.0,891043278,True,548,21,writer,4.0,95468
35.0,1,235,Stand by Me,36.0,886030831,True,537,18,engineer,3.0,22902
25.0,4,1624,Liar Liar,25.0,882621569,True,697,11,other,4.0,77042
18.0,0,75,Mars Attacks!,20.0,887041328,True,532,17,student,3.0,92705
18.0,10,10331,Night of the Living Dead,19.0,879484948,True,303,17,student,4.0,14853
25.0,7,627,Trainspotting,25.0,891018152,True,741,21,writer,3.0,63108
25.0,7,451,Leaving Las Vegas,28.0,880485573,False,230,17,student,5.0,14476
45.0,5,2142,Cop Land,47.0,875076987,True,113,6,executive,5.0,95032
25.0,0,6950,Outbreak,27.0,887864941,False,654,17,student,3.0,78739
35.0,0,9772,Air Force One,41.0,892527168,False,807,4,healthcare,5.0,93555
25.0,4,10634,Friday,29.0,878183218,True,222,12,programmer,1.0,27502
18.0,0,710,GoldenEye,23.0,886324580,True,305,12,programmer,2.0,94086
35.0,7,28,Apocalypse Now,40.0,887837918,False,504,21,writer,4.0,92115
25.0,7,628,Interview with the Vampire,26.0,888467400,True,757,17,student,4.0,55104
18.0,0,329,Jurassic Park,20.0,879310792,True,497,17,student,4.0,50112
25.0,0,85,Raiders of the Lost Ark,30.0,888557198,True,774,17,student,3.0,80027
25.0,5,2118,L.A. Confidential,26.0,877162650,True,422,5,entertainment,3.0,94533
25.0,0,1637,Speed,27.0,887864868,False,654,17,student,4.0,78739
25.0,4,577,To Die For,25.0,880888689,True,394,2,administrator,4.0,96819
45.0,0,642,Butch Cassidy and the Sundance Kid,46.0,879024232,True,138,4,doctor,5.0,53211
25.0,9,78,Blade Runner,33.0,878848098,True,749,11,other,4.0,80919
35.0,5,2118,L.A. Confidential,42.0,893286207,True,683,10,librarian,5.0,23509
25.0,0,10428,Hackers,31.0,880153145,True,653,6,executive,3.0,55105
35.0,0,168,Star Trek IV: The Voyage Home,38.0,877131087,True,901,6,executive,5.0,L1V3W
18.0,7,1024,Heavenly Creatures,22.0,887746196,True,327,17,student,4.0,11101
18.0,7,17182,Eye for an Eye,20.0,888360532,True,332,17,student,4.0,40504
18.0,0,8413,Event Horizon,24.0,875071713,True,1,18,technician,1.0,85711
1.0,0,85,Raiders of the Lost Ark,17.0,884493862,True,700,17,student,4.0,76309
25.0,15,68,Brazil,27.0,881697229,False,805,11,other,5.0,20009
50.0,2,408,Snow White and the Seven Dwarfs,52.0,891038433,True,392,21,writer,5.0,59801
